Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,% Variation from Average,%Total Gross Profit
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",Alara,Cereal,2064.4,455.4,8.287225872889547,20.0,0.18860611436023414,77.66695972734057,0.1772486208552913
MUESLI WITH SEEDS AND NUTS - MADE FROM SCOTTISH OATS ( GLUTEN FREE ),Alara,Cereal,2125.2,430.1,7.722873208466874,20.0,0.19416087688353495,82.89954602428993,0.16740147525221957
MURCOTT MANDARINES,NGS,Fresh fruits,30.0,7.5,0.0,20.0,0.0027408367713655417,-97.41813176137366,0.00291911430921099
MUSHROOM,NGS,Fresh vegetables,4339.18,870.19,17.006710719573203,37.0,0.3964328033857977,273.43970078942147,0.3386912107643082
MUSHROOM,NGS,Organic fresh fruits & vegetables,18.75,3.75,0.0,20.0,0.0017130229821034635,-98.38633235085854,0.001459557154605495
MUSHROOMS ( BROWN ),NGS,Fresh vegetables,128.0,28.0,6.321977559369407,16.0,0.011694236891159645,-88.98402884852761,0.010898026754387696
MUSHROOMS / 250G,NGS,Fresh Produce,420.36,97.03,5.861385013408604,41.0,0.03840460484037397,-63.82286224036771,0.03776555485636565
MUSTARD LEAVES,Kheir Misr,Fresh vegetables,159.5,30.66,4.319657183586445,36.0,0.014572115501093464,-86.27306719796997,0.011933339296054528
MUSTARD LEAVES / 250G,NGS,Fresh Produce,26.0,6.0,3.4390182672846548,41.0,0.002375391868516803,-97.76238085985717,0.002335291447368792
NANDO'S GARLIC SAUCE,Nando's,Condiments,24.0,5.0,0.0,21.0,0.0021926694170924335,-97.93450540909893,0.00194607620614066
NATURAL DEODORANT POWDER,Healing Herbs,Cosmetics,70.0,14.0,0.0,18.0,0.00639528579985293,-93.97564077653854,0.005449013377193848
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),Alara,Beverages,1134.9,257.98,14.325510590863377,20.0,0.10368585506075845,-2.327924532765538,0.1004097479320335
NATURAL NO FAT GRANOLA / 340G,Bob's Red Mill,Cereal,1778.25,273.0,5.27957623303541,36.0,0.16246309962269248,53.04023984457632,0.10625576085528003
NECTARINE,NGS,Fresh fruits,225.0,55.61,15.06399409763446,18.0,0.02055627578524156,-80.63598821030246,0.02164425956469642
NGS HAPPY LIFE BOX,NGS,Chemical free produce,3071.48,614.28,1.8113271372177442,38.0,0.28061417755046114,164.33855525253438,0.23908713838161694
NGS MINI HAPPY LIFE BOX,NGS,Chemical free produce,2969.58,925.33,6.1593596742070655,36.0,0.2713044686503895,155.56880946866693,0.3601525391656274
NORWEGIAN SMOKED SALMON 100G,sea world,Frozen,150.0,30.0,6.212717686269098,23.0,0.013704183856827708,-87.0906588068683,0.01167645723684396
NORWEGIAN SMOKED SALMON 200G,NGS,Frozen,709.3,153.3,5.658035283000862,36.0,0.06480251739765262,-38.956028611411234,0.059666696480272646
NUTMEG,Tropical Heat,Spices,203.0,52.4,9.7091281610175,21.0,0.0185463288195735,-82.52935825196177,0.02039487864035412
OAK LEAF LETTUCE,NGS,Fresh vegetables,64.0,14.0,4.812238946895775,20.0,0.005847118445579822,-94.49201442426381,0.005449013377193848
OAT  (CLASSIC),BetterOats,Cereal,62.0,12.5,3.355778300702772,21.0,0.005664395994155452,-94.66413897350557,0.00486519051535165
OAT (APPLES & CINNAMON),BetterOats,Cereal,62.0,12.5,0.0,21.0,0.005664395994155452,-94.66413897350557,0.00486519051535165
OAT (MAPLE &BROWN SUGAR),BetterOats,Cereal,93.0,18.75,0.0,21.0,0.008496593991233179,-91.99620846025834,0.007297785773027476
OAT MILK ( ORGANIC ),Alpro,Non-dairy milk,166.5,35.4,5.7428196547912425,20.0,0.015211644081078756,-85.67063127562382,0.013778219539475873
OAT MILK ( ORGANIC ) / 946ML,Pacific Natural Foods,Non-dairy milk,7588.75,1462.8,6.458140599336182,36.0,0.6933175016233418,553.105086529188,0.5693440548685115
OAT MILK ( ORIGINAL ),NGS,Non-dairy milk,580.0,120.0,19.269988180425845,17.0,0.05298951091306714,-50.08388071989075,0.04670582894737584
OATS WITH APPLE AND CINNAMON ( ORGANIC ),Alara,Cereal,1510.4,316.4,19.474628654847326,21.0,0.1379919953156838,29.988459587374155,0.12314770232458096
OCCRA / 500G,NGS,Fresh Produce,179.4,41.4,3.5264923841377582,40.0,0.01639020389276594,-84.5604279330145,0.016113510986844666
OKRA ( CHEMICAL FREE ),NGS,Fresh vegetables,502.0,101.88,5.056530569857731,16.0,0.04586333530751673,-56.79673814031924,0.03965324877632209
OLD COUNTRY STYLE MUESLI / 510G,Bob's Red Mill,Cereal,2512.0,407.55,11.185890048985115,37.0,0.229499398989008,116.18843384764556,0.1586246715625252
OLD COUNTRY STYLE MUESLI / 510G,Bob's Red Mill,Grains & Cereal,583.2,86.4,6.248178619322098,41.0,0.05328186683534614,-49.808481441103936,0.0336281968421106
OLD FASHIONED ROLLED OATS / 907G,Bob's Red Mill,Grains & Cereal,217.35,28.35,0.9938454523041429,41.0,0.01985736240854335,-81.29436461115216,0.011034252088817543
ONIONS (AWERMA),Kheir Misr,Fresh vegetables,191.16,30.34,5.201881835517508,36.0,0.01746461190714123,-83.54833558347296,0.011808790418861525
ORANGES,Kheir Misr,Fresh fruits,2259.48,374.92,13.808520798834012,37.0,0.20642886227216714,94.45598826038146,0.14592457824125124
ORANGES,NGS,Fresh fruits,503.0,157.46,12.583178670439077,20.0,0.045954696533228916,-56.71067586569836,0.061285831883781665
ORGANIC BARLEY MALT SYRUP / 566G,"Eden Foods, Inc.",Honey & Sweeteners,289.5,37.5,2.731615561940104,34.0,0.026449074843677478,-75.08497149725582,0.014595571546054951
ORGANIC BROWN RICE ELBOW PASTA / 340G,Lundberg Family Farms,Ricenpasta,2149.15,371.65,11.228899590215846,37.0,0.1963489782393418,84.96073750145999,0.14465184440243525
ORGANIC BROWN RICE FLAKES (TOASTED) / 454G,"Eden Foods, Inc.",Cereal,492.7,71.5,4.157249459458567,36.0,0.04501367590839341,-57.5971172942934,0.02782888974781144
ORGANIC BROWN RICE PASTA - ELBOW,Lundberg,Grains & Cereal,471.96,61.56,4.4670422462421255,41.0,0.0431188440871227,-59.38204886993041,0.023960090250003806
ORGANIC BROWN RICE PASTA - PENNE / 250G,Lundberg,Grains & Cereal,275.31,35.91,0.8893849875795334,38.0,0.025152659050821577,-76.30619517412607,0.013976719312502219
ORGANIC BROWN RICE PASTA - ROTINI / 238G,Lundberg,Grains & Cereal,314.64,41.04,1.7049744443626835,41.0,0.0287458960580818,-72.92136591328695,0.01597339350000254
ORGANIC BROWN RICE PASTA - SPAGHETTI,Lundberg,Grains & Cereal,314.64,41.04,3.4390182672846548,41.0,0.0287458960580818,-72.92136591328695,0.01597339350000254
ORGANIC BROWN RICE SYRUP / 473G,Lundberg Family Farms,Honey & Sweeteners,202.5,27.0,3.492776707986467,32.0,0.018500648206717405,-82.5723893892722,0.010508811513159565
ORGANIC BROWN RICE VINEGAR / 269ML,"Eden Foods, Inc.",Condiments,83.0,11.0,2.5064211965874605,28.0,0.0075829817341113315,-92.85683120646713,0.004281367653509452
ORGANIC BUCKWHEAT / 454G,Eden,Grains & Cereal,486.0,48.6,2.3303018622331084,41.0,0.044401555696121774,-58.17373453425329,0.018915860723687217
ORGANIC COLORED PEPPER,NGS,Organic fresh fruits & vegetables,300.0,60.0,3.355778300702772,21.0,0.027408367713655415,-74.1813176137366,0.02335291447368792
ORGANIC FOUL AKHDAR,NGS,Organic fresh fruits & vegetables,104.5,22.0,1.4580442196657994,22.0,0.009547248086923303,-91.00649230211825,0.008562735307018903
ORGANIC FRESH CORIANDER,NGS,Organic fresh fruits & vegetables,50.0,10.0,4.781406881424566,21.0,0.004568061285609236,-95.6968862689561,0.00389215241228132
ORGANIC FRESH DILL,NGS,Organic fresh fruits & vegetables,18.75,3.75,5.120478661223138,22.0,0.0017130229821034635,-98.38633235085854,0.001459557154605495
ORGANIC FRESH MARJORAM,NGS,Organic fresh fruits & vegetables,12.5,2.5,0.0,21.0,0.001142015321402309,-98.92422156723903,0.00097303810307033
ORGANIC FRESH SPEARMINT,NGS,Organic fresh fruits & vegetables,56.25,11.25,10.50315033964666,22.0,0.00513906894631039,-95.15899705257561,0.004378671463816485
ORGANIC FRESH THYME,NGS,Organic fresh fruits & vegetables,18.75,3.75,5.120478661223138,22.0,0.0017130229821034635,-98.38633235085854,0.001459557154605495
ORGANIC GARLIC GOMASIO / 100G,"Eden Foods, Inc.",Condiments,79.5,12.0,3.38516372166493,33.0,0.007263217444118685,-93.1580491676402,0.004670582894737584
ORGANIC KAMUT FLAKES,Eden,Grains & Cereal,147.5,21.5,2.377280732120668,39.0,0.013475780792547246,-87.3058144934205,0.008368127686404839
ORGANIC KAMUT FLAKES (TOASTED) / 454G,"Eden Foods, Inc.",Cereal,295.0,43.0,4.572100942864288,36.0,0.026951561585094493,-74.611628986841,0.016736255372809677
ORGANIC KAMUT PASTA - VEGETABLE SPIRALS,Eden,Grains & Cereal,99.36,12.96,0.0,39.0,0.009077651386762675,-91.44885239366957,0.005044229526316591
ORGANIC KUKICHA TWIG TEA (LOOSE) / 49G,"Eden Foods, Inc.",Herbal Drinks,212.0,32.0,2.1226606315364105,33.0,0.019368579850983163,-81.75479778037386,0.012454887719300225
ORGANIC LEMON GRASS,NGS,Organic fresh fruits & vegetables,93.75,18.75,4.4598803906468865,21.0,0.008565114910517318,-91.93166175429269,0.007297785773027476
ORGANIC MERLOT,Voelkel,Healthy & Supper food juices,123.75,24.75,1.8601117117941879,22.0,0.011305951681882859,-89.34979351566635,0.009633077220396268
ORGANIC MILLET,Eden,Grains & Cereal,238.7,40.7,5.776756028317576,41.0,0.021807924577498493,-79.45693504799641,0.015841060317984976
ORGANIC MUGI MISO (SOYBEAN&BARLEY) / 345G,"Eden Foods, Inc.",Japanese cuisine,248.7,32.7,3.492776707986467,32.0,0.02272153683462034,-78.59631230178763,0.012727338388159919
ORGANIC POTATO,NGS,Organic fresh fruits & vegetables,368.75,73.75,2.019908094082412,22.0,0.033689451981368114,-68.26453623355124,0.028704624040574736
ORGANIC QUINOA / 454G,Eden,Super foods,4024.08,524.88,6.153976601081745,41.0,0.36764488116388827,246.32147805638277,0.20429129581582192
ORGANIC RASPBERRY LEAF POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,74.0,11.0,2.6004484707038644,27.0,0.00676073070270167,-93.63139167805504,0.004281367653509452
ORGANIC RED PEPPER,NGS,Organic fresh fruits & vegetables,67.5,13.5,10.50315033964666,22.0,0.006166882735572469,-94.19079646309073,0.0052544057565797825
ORGANIC RED QUINOA / 454G,"Eden Foods, Inc.",Grains,3210.3,844.8,5.945484504856857,36.0,0.29329694290382663,176.28572021540472,0.3288090357895259
ORGANIC SOY FLOUR / 453G,Bob's Red Mill,Gluten free baking,385.0,64.0,4.179158905075808,34.0,0.03517407189919112,-66.86602427096197,0.02490977543860045
ORGANIC SOY SAUCE / 269ML,"Eden Foods, Inc.",Japanese cuisine,348.25,45.85,2.3815210337001957,36.0,0.03181654685426833,-70.02881286327924,0.01784551881030985
ORGANIC SPAGHETTI SAUCE / 700G,"Eden Foods, Inc.",Condiments,195.0,33.0,5.103048414282219,36.0,0.01781543901387602,-83.2178564489288,0.012844102960528356
ORGANIC SPELT FLAKES,Eden,Grains & Cereal,139.0,20.2,0.7403736520810167,39.0,0.012699210373993677,-88.03734382769797,0.007862147872808267
ORGANIC SPELT FLAKES (TOASTED) / 454G,"Eden Foods, Inc.",Cereal,552.0,76.8,3.283737168331835,36.0,0.05043139659312597,-52.493624409275334,0.029891730526320538
ORGANIC TURMERIC POWDER JAR,"Starwest Botanicals,Inc.",Herbal pharmacy,126.0,18.0,2.1226606315364105,33.0,0.011511514439735275,-89.15615339776937,0.007005874342106376
OSOOL BEGAWI CHICKEN ( FROZEN ),NGS,Chemical free poultry ,11026.0,1000.66,15.745686220839715,20.0,1.0073488747025487,848.922639969801,0.3894721232873426
OSSO BUCCO,Kheir Misr,Fresh Beef & Poultry,1872.0,432.0,8.969010313396165,37.0,0.1710282145332098,61.10857809028363,0.16814098421055304
OX TAIL (3AKAWY),Kheir Misr,Fresh Beef & Poultry,163.8,37.8,3.492776707986467,32.0,0.01496496877165586,-85.90299941710019,0.014712336118423389
PAK CHOI,NGS,Fresh vegetables,906.0,216.0,17.18370636677966,20.0,0.08277327049523936,-22.02757919348452,0.08407049210527652
PANCAKE MIX ( GLUTEN FREE ) / 623G,Bob's Red Mill,Flour,2050.0,346.86,10.881737220470388,36.0,0.18729051270997868,76.42766297279992,0.13500319857238988
PAPAYA,NGS,Fresh fruits,36.0,9.0,0.9157755827613023,20.0,0.00328900412563865,-96.9017581136484,0.003502937171053188
PAPRIKA,Tropical Heat,Spices,167.7,37.32,8.84241487181554,22.0,0.015321277551933379,-85.56735654607876,0.014525512802633887
PARSLEY,NGS,Fresh vegetables,148.0,54.76,7.668980805138492,34.0,0.01352146140540334,-87.26278335611006,0.02131342660965251
PARSLEY ( CHEMICAL FREE ),NGS,Fresh vegetables,112.0,22.68,0.46424913856588645,16.0,0.01023245727976469,-90.36102524246166,0.008827401671054034
PEACH / 1 KG,NGS,Fresh Produce,28.47,6.57,0.0,41.0,0.002601054096025899,-97.5498070415436,0.0025571441348688274
PEANUT BUTTER (HOME-MADE),Signature,spreads,1820.0,520.0,23.116416296408214,19.0,0.16627743079617618,56.63333980999797,0.20239192543862863
PEANUTS IN SHELL (CHEMICAL FREE),NGS,Nuts,67.5,20.7,2.2781461820273075,18.0,0.006166882735572469,-94.19079646309073,0.008056755493422333
PEAR,NGS,Fresh Produce,107.8,18.0,6.081835513944855,39.0,0.009848740131773512,-90.72248679586936,0.007005874342106376
PEARS ( AMERICAN ) - IMPORTED,NGS,Fresh fruits,817.5,194.55,14.499756464358903,20.0,0.07468780201971101,-29.644090497432227,0.07572182518093308
PEEIED TIGER SHRIMP MEDIUM,sea world,Frozen,150.0,30.0,3.200827973420961,22.0,0.013704183856827708,-87.0906588068683,0.01167645723684396
PENNE ( GLUTEN FREE ) - ITALIAN,NGS,Pasta,1011.75,363.75,12.21724599633216,25.0,0.0924347201143029,-12.926493652326672,0.14157704399673302
PENNE (GLUTEN FREE ) - DR SCHAR,Schar,Pasta,844.0,194.25,13.488966908469013,24.0,0.0771088745010839,-27.36344021997896,0.07560506060856464
PEPPER MINT / 250G,NGS,Fresh Produce,36.63,8.46,3.7366006639914184,41.0,0.0033465616978373266,-96.84753888063723,0.003292760940789997
PEPPERMINT,Kheir Misr,Fresh vegetables,274.54,72.14,7.700597307005186,36.0,0.025082310907023196,-76.37246312558416,0.028077987502197442
PICKLED GINGER SUSHI,NGS,Japanese cuisine,18.0,3.75,0.0,22.0,0.001644502062819325,-98.4508790568242,0.001459557154605495
PIGEON,NGS,Fresh Beef & Poultry,2018.4,336.4,6.848673492516921,37.0,0.18440349797747363,73.70809509478018,0.1309320071491436
PIMENTO (ALL SPICE),Tropical Heat,Spices,88.0,24.0,9.05077326652577,16.0,0.008039787862672256,-92.42651983336275,0.009341165789475168
PINEAPPLE,Kheir Misr,Fresh fruits,1897.19,341.09,13.040185326595278,36.0,0.17332960380889972,63.27648678798356,0.13275742663050355
PINEAPPLE POWDER,"Starwest Botanicals,Inc.",Herbal pharmacy,156.0,21.0,3.7299197302950615,30.0,0.014252351211100817,-86.57428515914303,0.008173520065790772
PINK GRAPE FRUIT,Kheir Misr,Fresh fruits,1471.57,327.07,12.3957527790173,37.0,0.13444443892127966,26.646661463845447,0.12730062894848515
PINK GRAPEFRUIT / 1 KG,NGS,Fresh Produce,13.54,3.12,0.0,41.0,0.0012370309961429811,-98.83471680163332,0.001214351552631772
PLAIN SAFAGA RED SEA SALT,Nefertari,Cosmetics,30.0,7.5,0.0,18.0,0.0027408367713655417,-97.41813176137366,0.00291911430921099
POMEGRANATE,Kheir Misr,Fresh vegetables,333.0,-28.98,7.025843997815429,37.0,0.030423288162157513,-71.34126255124762,-0.011279457690791266
POMEGRANATE & GRAPEFRUIT JAM,NGS,Sweeteners,80.0,16.0,3.7155044446191887,19.0,0.007308898056974778,-93.11501803032976,0.006227443859650112
POMEGRANATE JUICE,Berry company,Juices,405.0,95.3,8.501948211580945,23.0,0.03700129641343481,-65.1447787785444,0.03709221248904098
POTATOES,Kheir Misr,Fresh vegetables,1802.45,321.69,13.258295014600119,37.0,0.16467404128492735,55.12294689040158,0.1252066509506778
POTATOES,NGS,Fresh vegetables,75.5,14.0,1.9311645810637046,20.0,0.006897772541269946,-93.50229826612372,0.005449013377193848
POTATOES ( CHEMICAL FREE ),NGS,Chemical free vegetables,1216.0,264.7,23.597792795492744,22.0,0.11109525046601662,4.651725938987661,0.10302527435308655
POTATOES NICOLA / 1 KG,NGS,Fresh Produce,229.36,53.11,4.113888499687679,41.0,0.02095461072934669,-80.26075669295541,0.02067122146162609
PREMIUM BROWN RICE,Kheir Misr,Grains & Cereal,280.8,64.8,2.514215863543301,40.0,0.02565423217998147,-75.83371328645747,0.025221147631582955
PREMIUM BROWN SUGAR,Kheir Misr,Honey & Sweeteners,430.3,123.98,3.9920536596133482,41.0,0.03931273542395308,-62.9674032306362,0.04825490560746381
PREMIUM FLAX SEEDS / 250G,Kheir Misr,Super foods,577.4,179.81,4.938840981125137,41.0,0.05275197172621546,-50.30764263390503,0.06998479252523042
PREMIUM FRENCH SEA SALT / 367G,Eden,Condiments,212.15,27.65,4.00352254764329,41.0,0.019382284034839988,-81.74188843918074,0.01076180141995785
PREMIUM GREEN TEA / 300G,NGS,Herbal Drinks,234.0,38.38,3.4390182672846548,41.0,0.021378526816651224,-79.86142773871455,0.014938080958335709
PREMIUM LARGE LEAF HIBISCUS / 250G,NGS,Herbal Drinks,30.3,5.58,2.8570059437402318,39.0,0.0027682451390791973,-97.3923130789874,0.0021718210460529765
PREMIUM NORWEGIAN SALMON STEAK,NGS,Fish,2193.84,777.04,4.774852130052776,41.0,0.20043191141641933,88.80686055426702,0.3024358110439077
PREMIUM NORWEGIAN SMOKED SALMON,NGS,Fish,978.0,198.0,5.776756028317576,41.0,0.08935127874651666,-15.831095420781304,0.07706461776317014
PREMIUM PORTUGUESE SEA SALT / 453G,Eden,Condiments,269.0,44.0,5.776756028317576,41.0,0.02457616971657769,-76.84924812698382,0.017125470614037807
PREMIUM RAW WHEAT GERM / 200G,Kheir Misr,Super foods,225.0,72.0,2.715764707645074,41.0,0.02055627578524156,-80.63598821030246,0.028023497368425503
PREMIUM SMOKED SALMON FILLET (SUSHI),NGS,Fish,630.0,105.0,1.4835703847813964,38.0,0.057557572198676375,-45.78076698884685,0.04086760032895386
PREMIUM WHEY PROTEIN / 450G,Kheir Misr,Super foods,1360.0,207.45,3.59208143602765,41.0,0.12425126696857122,17.044693484394095,0.08074270179277598
PROBIOTICS,OMX,Herbal pharmacy,2500.0,-355.0,4.997971594092743,33.0,0.2284030642804618,115.15568655219502,-0.13817141063598687
PSYLLIUM HUSK,NGS,Food supplements,1122.75,224.95,17.63707163882957,22.0,0.1025758161683554,-3.3735811694092135,0.08755396851426829
PSYLLIUM SEEDS / 300G,NGS,Food supplements,1849.8,410.73,7.701029754322608,36.0,0.1689999953223993,59.19799559370014,0.15986237602963066
PSYLLIUM SEEDS / 300G,NGS,Seeds,270.0,78.75,2.715764707645074,41.0,0.024667530942289875,-76.76318585236294,0.030650700246715394
PUK CHOI,Kheir Misr,Fresh vegetables,853.32,171.45,10.709583506881115,36.0,0.07796036112472146,-26.561339820512373,0.06673095310856324
PUK CHOI,NGS,Fresh vegetables,200.0,40.0,6.504108943996267,22.0,0.018272245142436944,-82.7875450758244,0.01556860964912528
PUMPKIN,Kheir Misr,Fresh fruits,1236.72,217.92,5.891440496380307,36.0,0.11298825506277309,6.434936269132256,0.08481778536843453
PUMPKIN SEEDS / 100G,Kheir Misr,Food supplements,4381.8,1644.6,15.743657553734526,37.0,0.400326618825651,277.1076749337633,0.6401033857237859
PUMPKIN SEEDS / 100G,Kheir Misr,Seeds,390.0,49.8,8.270849693877814,41.0,0.03563087802775204,-66.43571289785758,0.019382919013160974
PURE COCONUT MILK,NGS,Non-dairy milk,1200.0,240.0,15.739406167556936,17.0,0.10963347085462166,3.2747295450536127,0.09341165789475168
PURE OATS ( GLUTEN FREE ),Alara,Cereal,1880.0,472.0,3.206700145467245,20.0,0.1717591043389073,61.797076287250654,0.1837095938596783
PURPLE ASPARAGUS,NGS,Fresh Produce,186.34,31.08,2.1963305117451704,39.0,0.017024250799208503,-83.96315574714558,0.012096809697370342
PURPLE BROCCOLI,NGS,Fresh vegetables,100.56,44.7,3.098742495292073,36.0,0.009187284857617295,-91.34557766412452,0.0173979212828975
PURPLE KALE ( AQUAPONIC ),Bustan,Aquaponic vegetables,120.0,27.0,0.0,20.0,0.010963347085462167,-89.67252704549465,0.010508811513159565
PURPLE SUPERBERRY JUICE,Berry company,Juices,1223.4,229.85,14.517450857122615,22.0,0.1117713235362868,5.288586771182166,0.08946112319628614
QUINOA ( WHITE ) - ORGANIC / 454G,"Eden Foods, Inc.",Grains,62300.96,10967.22,17.579036027957052,37.0,5.6918920686457914,5261.762328664336,4.268609177901994
QUINOA (WHITE) - ORGANIC,Bob's Red Mill,Grains,10419.41,-60.78,14.389791628067016,19.0,0.9519300687977946,796.7181248075226,-0.023656502361845865
RADICCHIO,NGS,Fresh vegetables,31.5,6.5,3.355778300702772,21.0,0.0028778786099338187,-97.28903834944235,0.002529899067982858
RADISH,NGS,Fresh vegetables,98.0,43.43,12.088563602633396,20.0,0.008953400119794102,-91.56589708715396,0.016903617926537773
RAISINS (CHEMICAL FREE),NGS,Dried fruits,317.5,57.96,9.409901116541475,19.0,0.02900718916361865,-72.67522780787124,0.022558915381582532
RASPBERRIES,NGS,Fresh fruits,2758.0,1563.62,6.042162919473637,26.0,0.25197426051420546,137.35975340438154,0.6085847354891317
RASPBERRIES ( FROZEN ),Ardo,Frozen fruits,2272.89,482.13,18.63028407534251,22.0,0.20765401630896754,95.61008336304742,0.18765234425331928
RAW ALMONDS - SHELLED / 250G,NGS,Nuts,8769.805,2471.895,14.030959603064751,37.0,0.8012201340568461,654.7493662815491,0.9620992087156134
RAW ALMONDS SHELLED / 250G,NGS,Dried Fruits & Nuts,930.7,264.45,5.266005389939932,41.0,0.08502989277033032,-19.901841010348832,0.10292797054277951
RAW CASHEW NUT / 250G,NGS,Dried Fruits & Nuts,798.0,145.2,5.776756028317576,41.0,0.07290625811832341,-31.322304852539347,0.05651405302632476
RAW CASHEW NUT / 250G,NGS,Nuts,6453.6,1831.65,13.84694010997498,37.0,0.5896088062561553,455.4114954932984,0.712906096595508
RAW HONEY,Honey,Honey,3276.9,666.9,12.927949680079509,23.0,0.2993816005362581,182.01746770515516,0.25956764437504126
RAW MILLED LINSEEDS (FLAX SEED MEAL ) - ORGANIC,Alara,Food supplements,1711.5,402.02,19.30887303598583,21.0,0.15636473780640414,47.295583013632715,0.15647231127853364
RAW PECAN / 250G,NGS,Dried Fruits & Nuts,1031.94,249.43,5.902705716989143,41.0,0.0942793032614319,-11.188896327731142,0.09708195761953296
RAW PECAN / 250G,NGS,Nuts,8386.73,2261.65,12.769754639135744,37.0,0.766221932517151,621.7810604311562,0.8802686503236048
RAW PERUVIAN CACAO ( ORGANIC ),Alara,Baking supplments,1564.0,396.98,16.103198095384407,21.0,0.1428889570138569,34.60139750705321,0.15451066646274383
RAW PISTACHIO / 250G,NGS,Dried Fruits & Nuts,335.88,95.76,4.4670422462421255,41.0,0.030686408492208606,-71.0934032003395,0.037271251500005924
RAW PISTACHIO / 250G,NGS,Nuts,3689.96,1091.5,12.338201240666224,36.0,0.33711926842893314,217.56635086005505,0.4248284358005061
RAW SUNFLOWER SEED ( SHELLED ) / 566G,Bob's Red Mill,Seeds,5395.0,1121.69,11.848070985001534,36.0,0.4928938127172366,364.3059715796369,0.4365788439331834
RAW SUNFLOWER SEED SHELLED / 566G,Bob's Red Mill,Seeds,571.32,74.52,6.248178619322098,41.0,0.052196495473885385,-50.83090126359997,0.029004319776320397
RAW WALNUT - SHELLED / 250G,NGS,Dried Fruits & Nuts,830.85,236.35,5.689328857635223,41.0,0.07590747438296867,-28.495159131243504,0.091991022264269
RAW WALNUT - SHELLED / 250G,NGS,Nuts,5212.85,1378.54,12.964972301540435,37.0,0.4762523654537622,348.62972825744396,0.5365487786426291
RAW WHEAT GERM (KHEIR MISR) / 200G,Kheir Misr,Food supplements,179.42,60.42,5.471049141381834,37.0,0.016392031117280183,-84.55870668752208,0.023516384875003737
RED APPLES ( AMERICAN ),NGS,Fresh fruits,1785.0,352.21,7.1563742386179685,20.0,0.16307978789624972,53.62116019826725,0.13708550011296036
RED ASPARAGUS,NGS,Fresh vegetables,866.5,181.5,11.764756802336173,22.0,0.07916450207960807,-25.427039041009202,0.07064256628290597
RED BABY CARROTS,Kheir Misr,Fresh vegetables,81.15,29.14,0.4902437952973404,36.0,0.007413963466543791,-93.01604641451574,0.011341732129387766
RED BAG CLIP,Bob's Red Mill,Accessories,117.3,25.5,2.9351790275488954,36.0,0.010716671776039268,-89.90489518697102,0.009924988651317366
RED CABBAGE,Kheir Misr,Fresh vegetables,534.97,116.83,7.1791462995367095,34.0,0.04887551491924746,-53.95926494606889,0.04547201663268266
RED CABBAGE,NGS,Fresh vegetables,290.2,70.96,13.041489129917316,20.0,0.026513027701676007,-75.0247279050212,0.027618713517548243
RED CHILI PEPPER,NGS,Fresh vegetables,35.0,7.07,4.575753282471928,28.0,0.003197642899926465,-96.98782038826927,0.0027517517554828935
RED CHILI PEPPER ( CHEMICAL FREE ),NGS,Chemical free vegetables,100.0,20.5,7.965322389736285,21.0,0.009136122571218472,-91.3937725379122,0.007978912445176706
RED CHILLI PEPPER ( CHEMICAL FREE ),NGS,Fresh vegetables,38.0,26.0,4.161601065058385,17.0,0.0034717265770630194,-96.72963356440664,0.010119596271931432
RED CURLY BATAVIA / 500G,NGS,Fresh Produce,232.18,53.58,5.644506130448468,41.0,0.02121224938585505,-80.01806107852454,0.020854152625003314
RED CURLY FRISEE,NGS,Fresh vegetables,123.42,23.88,3.780999375907479,31.0,0.011275802477397838,-89.37819406629123,0.009294459960527792
RED CURLY FRISEE / 500G,NGS,Fresh Produce,36.57,8.43,0.9938454523041429,41.0,0.003341080024294595,-96.8527026171145,0.003281084483553153
RED ENDIVE,Kheir Misr,Fresh vegetables,742.0,118.72,5.581856612305702,36.0,0.06779002947844107,-36.141792231308514,0.04620763343860383
RED ENDIVE,NGS,Fresh vegetables,222.5,50.9,4.685532310852802,22.0,0.0203278727209611,-80.85114389685465,0.01981105577851192
RED GRAPES,NGS,Fresh vegetables,213.15,51.45,5.207058061466374,32.0,0.019473645260552175,-81.65582616455985,0.02002512416118739
RED GRAPES ( CHEMICAL FREE ),NGS,Fresh fruits,87.5,17.5,2.3526846003675717,19.0,0.007994107249816163,-92.46955097067318,0.00681126672149231
RED GRAPES ( IMPORTED ),NGS,Fresh fruits,955.0,180.5,12.11444770733845,20.0,0.0872499705551364,-17.8105277370615,0.07025335104167783
RED GRAPES - SEEDLESS(CHEMICAL FREE),NGS,Fresh fruits,1919.0,594.51,14.376740181641079,18.0,0.1753221921416825,65.15350499746489,0.23139235306253675
RED ICEBERG,NGS,Fresh vegetables,162.5,31.46,8.345462984943497,32.0,0.014846199178230017,-86.01488037410734,0.012244711489037033
RED ICEBERG LETTUCE,NGS,Fresh vegetables,180.0,67.49,7.755651969256427,21.0,0.01644502062819325,-84.50879056824196,0.026268136630486626
RED ONION ( CHEMICAL FREE ),NGS,Chemical free vegetables,732.0,147.61,17.7788534000638,22.0,0.06687641722131922,-37.0024149775173,0.057452061757684574
